EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 18-01-2021
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : precipitation amount in 0.1 mm
23-27 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, SOLTAU (STAID: 4652).
Blended and updated with sources: 128914 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
128914,19980929,    0,    0
128914,19980930,    0,    0
128914,19981001,    5,    0
128914,19981002,   19,    0
128914,19981003,   39,    0
128914,19981004,    5,    0
128914,19981005,    0,    0
128914,19981006,   28,    0
128914,19981007,  106,    0
128914,19981008,    1,    0
128914,19981009,   34,    0
128914,19981010,   65,    0
128914,19981011,   78,    0
128914,19981012,   64,    0
128914,19981013,   26,    0
128914,19981014,   43,    0
128914,19981015,    7,    0
128914,19981016,    0,    0
128914,19981017,   24,    0
128914,19981018,    2,    0
128914,19981019,    8,    0
128914,19981020,    0,    0
128914,19981021,   82,    0
128914,19981022,    0,    0
128914,19981023,  127,    0
128914,19981024,  136,    0
128914,19981025,   78,    0
128914,19981026,   54,    0
128914,19981027,  515,    0
128914,19981028,   15,    0
128914,19981029,  206,    0
128914,19981030,   62,    0
128914,19981031,   49,    0
128914,19981101,   44,    0
128914,19981102,   54,    0
128914,19981103,   90,    0
128914,19981104,    4,    0
128914,19981105,  120,    0
128914,19981106,    5,    0
128914,19981107,    0,    0
128914,19981108,   26,    0
128914,19981109,  158,    0
128914,19981110,   68,    0
128914,19981111,    4,    0
128914,19981112,    0,    0
128914,19981113,   32,    0
128914,19981114,    8,    0
128914,19981115,    4,    0
128914,19981116,    2,    0
128914,19981117,    0,    0
128914,19981118,    0,    0
128914,19981119,    0,    0
128914,19981120,    0,    0
128914,19981121,    0,    0
128914,19981122,    0,    0
128914,19981123,    3,    0
128914,19981124,    0,    0
128914,19981125,    0,    0
128914,19981126,   62,    0
128914,19981127,    0,    0
128914,19981128,    3,    0
128914,19981129,    0,    0
128914,19981130,    0,    0
128914,19981201,    0,    0
128914,19981202,    0,    0
128914,19981203,    0,    0
128914,19981204,   29,    0
128914,19981205,   62,    0
128914,19981206,    1,    0
128914,19981207,    0,    0
128914,19981208,    0,    0
128914,19981209,   30,    0
128914,19981210,    0,    0
128914,19981211,    1,    0
128914,19981212,  131,    0
128914,19981213,  122,    0
128914,19981214,   26,    0
128914,19981215,  161,    0
128914,19981216,    0,    0
128914,19981217,    0,    0
128914,19981218,   25,    0
128914,19981219,   49,    0
128914,19981220,    1,    0
128914,19981221,    4,    0
128914,19981222,    5,    0
128914,19981223,    0,    0
128914,19981224,    0,    0
128914,19981225,   72,    0
128914,19981226,  123,    0
128914,19981227,   30,    0
128914,19981228,   17,    0
128914,19981229,    0,    0
128914,19981230,    0,    0
128914,19981231,    0,    0
128914,19990101,    0,    0
128914,19990102,   10,    0
128914,19990103,   13,    0
128914,19990104,   29,    0
128914,19990105,   20,    0
128914,19990106,   32,    0
128914,19990107,   81,    0
128914,19990108,  104,    0
128914,19990109,    1,    0
128914,19990110,    0,    0
128914,19990111,   36,    0
128914,19990112,   38,    0
128914,19990113,   30,    0
128914,19990114,   55,    0
128914,19990115,   29,    0
128914,19990116,   41,    0
128914,19990117,    8,    0
128914,19990118,    0,    0
128914,19990119,    0,    0
128914,19990120,    0,    0
128914,19990121,    0,    0
128914,19990122,    0,    0
128914,19990123,    0,    0
128914,19990124,    8,    0
128914,19990125,   84,    0
128914,19990126,   23,    0
128914,19990127,    8,    0
128914,19990128,    1,    0
128914,19990129,    0,    0
128914,19990130,    0,    0
128914,19990131,   26,    0
128914,19990201,    7,    0
128914,19990202,    0,    0
128914,19990203,   18,    0
128914,19990204,   65,    0
128914,19990205,   82,    0
128914,19990206,   72,    0
128914,19990207,   46,    0
128914,19990208,   26,    0
128914,19990209,    0,    0
128914,19990210,    1,    0
128914,19990211,    0,    0
128914,19990212,    0,    0
128914,19990213,    0,    0
128914,19990214,    0,    0
128914,19990215,   30,    0
128914,19990216,  197,    0
128914,19990217,   78,    0
128914,19990218,   20,    0
128914,19990219,   92,    0
128914,19990220,    0,    0
128914,19990221,   93,    0
128914,19990222,   74,    0
128914,19990223,   20,    0
128914,19990224,    2,    0
128914,19990225,   15,    0
128914,19990226,   15,    0
128914,19990227,    0,    0
128914,19990228,   44,    0
128914,19990301,  174,    0
128914,19990302,  102,    0
128914,19990303,    2,    0
128914,19990304,    0,    0
128914,19990305,    0,    0
128914,19990306,    0,    0
128914,19990307,    0,    0
128914,19990308,    0,    0
128914,19990309,   14,    0
128914,19990310,   26,    0
128914,19990311,    0,    0
128914,19990312,    0,    0
128914,19990313,    5,    0
128914,19990314,    0,    0
128914,19990315,    0,    0
128914,19990316,    0,    0
128914,19990317,    0,    0
128914,19990318,   29,    0
128914,19990319,   11,    0
128914,19990320,   27,    0
128914,19990321,   25,    0
128914,19990322,   30,    0
128914,19990323,   17,    0
128914,19990324,    1,    0
128914,19990325,    0,    0
128914,19990326,   18,    0
128914,19990327,    0,    0
128914,19990328,    0,    0
128914,19990329,    0,    0
128914,19990330,    0,    0
128914,19990331,    0,    0
128914,19990401,    0,    0
128914,19990402,    0,    0
128914,19990403,    0,    0
128914,19990404,    0,    0
128914,19990405,   31,    0
128914,19990406,   54,    0
128914,19990407,   31,    0
128914,19990408,    4,    0
128914,19990409,    0,    0
128914,19990410,   10,    0
128914,19990411,   11,    0
128914,19990412,   95,    0
128914,19990413,   37,    0
128914,19990414,   83,    0
128914,19990415,    0,    0
128914,19990416,    0,    0
128914,19990417,   12,    0
128914,19990418,    0,    0
128914,19990419,    0,    0
128914,19990420,    0,    0
128914,19990421,   29,    0
128914,19990422,   58,    0
128914,19990423,    0,    0
128914,19990424,   15,    0
128914,19990425,    3,    0
128914,19990426,    5,    0
128914,19990427,    0,    0
128914,19990428,    0,    0
128914,19990429,    0,    0
128914,19990430,    0,    0
128914,19990501,    0,    0
128914,19990502,    0,    0
128914,19990503,    0,    0
128914,19990504,    0,    0
128914,19990505,    0,    0
128914,19990506,    0,    0
128914,19990507,    1,    0
128914,19990508,   33,    0
128914,19990509,    0,    0
128914,19990510,   33,    0
128914,19990511,  126,    0
128914,19990512,   48,    0
128914,19990513,  222,    0
128914,19990514,    3,    0
128914,19990515,    0,    0
128914,19990516,    0,    0
128914,19990517,    0,    0
128914,19990518,    0,    0
128914,19990519,    0,    0
128914,19990520,    0,    0
128914,19990521,    5,    0
128914,19990522,   13,    0
128914,19990523,    0,    0
128914,19990524,    0,    0
128914,19990525,    8,    0
128914,19990526,    0,    0
128914,19990527,    0,    0
128914,19990528,    5,    0
128914,19990529,    6,    0
128914,19990530,  117,    0
128914,19990531,   33,    0
128914,19990601,    0,    0
128914,19990602,  114,    0
128914,19990603,    1,    0
128914,19990604,   39,    0
128914,19990605,   17,    0
128914,19990606,   16,    0
128914,19990607,    0,    0
128914,19990608,   80,    0
128914,19990609,    2,    0
128914,19990610,   18,    0
128914,19990611,    0,    0
128914,19990612,    0,    0
128914,19990613,    0,    0
128914,19990614,    0,    0
128914,19990615,    0,    0
128914,19990616,    0,    0
128914,19990617,   31,    0
128914,19990618,    0,    0
128914,19990619,    0,    0
128914,19990620,   89,    0
128914,19990621,   13,    0
128914,19990622,    0,    0
128914,19990623,    0,    0
128914,19990624,    0,    0
128914,19990625,    0,    0
128914,19990626,    0,    0
128914,19990627,    3,    0
128914,19990628,    4,    0
128914,19990629,    1,    0
128914,19990630,  306,    0
128914,19990701,    3,    0
128914,19990702,   29,    0
128914,19990703,    0,    0
128914,19990704,   50,    0
128914,19990705,    0,    0
128914,19990706,    0,    0
128914,19990707,    0,    0
128914,19990708,    0,    0
128914,19990709,    0,    0
128914,19990710,    0,    0
128914,19990711,    0,    0
128914,19990712,    0,    0
128914,19990713,   63,    0
128914,19990714,   18,    0
128914,19990715,   19,    0
128914,19990716,    0,    0
128914,19990717,    0,    0
128914,19990718,    0,    0
128914,19990719,   87,    0
128914,19990720,   67,    0
128914,19990721,    0,    0
128914,19990722,   19,    0
128914,19990723,    0,    0
128914,19990724,    0,    0
128914,19990725,    0,    0
128914,19990726,    0,    0
128914,19990727,    0,    0
128914,19990728,    0,    0
128914,19990729,    0,    0
128914,19990730,    0,    0
128914,19990731,    0,    0
128914,19990801,    0,    0
128914,19990802,    0,    0
128914,19990803,    0,    0
128914,19990804,    0,    0
128914,19990805,    0,    0
128914,19990806,    0,    0
128914,19990807,   78,    0
128914,19990808,   10,    0
128914,19990809,   11,    0
128914,19990810,   22,    0
128914,19990811,    0,    0
128914,19990812,    1,    0
128914,19990813,    0,    0
128914,19990814,  145,    0
128914,19990815,    9,    0
128914,19990816,   50,    0
128914,19990817,   28,    0
128914,19990818,  212,    0
128914,19990819,   27,    0
128914,19990820,   28,    0
128914,19990821,    2,    0
128914,19990822,    0,    0
128914,19990823,    0,    0
128914,19990824,    0,    0
128914,19990825,    0,    0
128914,19990826,   30,    0
128914,19990827,    0,    0
128914,19990828,    0,    0
128914,19990829,    0,    0
128914,19990830,    5,    0
128914,19990831,   65,    0
128914,19990901,    0,    0
128914,19990902,    0,    0
128914,19990903,    0,    0
128914,19990904,    0,    0
128914,19990905,    0,    0
128914,19990906,    1,    0
128914,19990907,   29,    0
128914,19990908,    0,    0
128914,19990909,    0,    0
128914,19990910,    0,    0
128914,19990911,    0,    0
128914,19990912,    0,    0
128914,19990913,    0,    0
128914,19990914,    0,    0
128914,19990915,    7,    0
128914,19990916,    8,    0
128914,19990917,    5,    0
128914,19990918,    0,    0
128914,19990919,    0,    0
128914,19990920,   80,    0
128914,19990921,    0,    0
128914,19990922,    0,    0
128914,19990923,   82,    0
128914,19990924,   21,    0
128914,19990925,    0,    0
128914,19990926,   63,    0
128914,19990927,    3,    0
128914,19990928,   19,    0
128914,19990929,   44,    0
128914,19990930,  148,    0
128914,19991001,    8,    0
128914,19991002,   87,    0
128914,19991003,   18,    0
128914,19991004,    0,    0
128914,19991005,    0,    0
128914,19991006,   22,    0
128914,19991007,   42,    0
128914,19991008,   29,    0
128914,19991009,   29,    0
128914,19991010,   29,    0
128914,19991011,    3,    0
128914,19991012,    0,    0
128914,19991013,    0,    0
128914,19991014,   12,    0
128914,19991015,    0,    0
128914,19991016,    0,    0
128914,19991017,    0,    0
128914,19991018,    0,    0
128914,19991019,    0,    0
128914,19991020,    0,    0
128914,19991021,    7,    0
128914,19991022,    0,    0
128914,19991023,    0,    0
128914,19991024,   10,    0
128914,19991025,    0,    0
128914,19991026,   82,    0
128914,19991027,    0,    0
128914,19991028,    0,    0
128914,19991029,    0,    0
128914,19991030,   15,    0
128914,19991031,    0,    0
128914,19991101,   12,    0
128914,19991102,    1,    0
128914,19991103,    0,    0
128914,19991104,    0,    0
128914,19991105,    0,    0
128914,19991106,   14,    0
128914,19991107,   30,    0
128914,19991108,    0,    0
128914,19991109,    5,    0
128914,19991110,    0,    0
128914,19991111,    0,    0
128914,19991112,    0,    0
128914,19991113,    6,    0
128914,19991114,    0,    0
128914,19991115,    0,    0
128914,19991116,    0,    0
128914,19991117,   26,    0
128914,19991118,   22,    0
128914,19991119,   49,    0
128914,19991120,    3,    0
128914,19991121,    0,    0
128914,19991122,    3,    0
128914,19991123,   12,    0
128914,19991124,    0,    0
128914,19991125,   18,    0
128914,19991126,    0,    0
128914,19991127,   25,    0
128914,19991128,    0,    0
128914,19991129,   10,    0
128914,19991130,   65,    0
128914,19991201,   79,    0
128914,19991202,   91,    0
128914,19991203,  126,    0
128914,19991204,   13,    0
128914,19991205,   22,    0
128914,19991206,  159,    0
128914,19991207,   87,    0
128914,19991208,   18,    0
128914,19991209,   10,    0
128914,19991210,    1,    0
128914,19991211,  116,    0
128914,19991212,  210,    0
128914,19991213,   90,    0
128914,19991214,   53,    0
128914,19991215,    4,    0
128914,19991216,    0,    0
128914,19991217,   77,    0
128914,19991218,    3,    0
128914,19991219,   21,    0
128914,19991220,    0,    0
128914,19991221,    0,    0
128914,19991222,   17,    0
128914,19991223,   37,    0
128914,19991224,   69,    0
128914,19991225,   25,    0
128914,19991226,   74,    0
128914,19991227,    0,    0
128914,19991228,    9,    0
128914,19991229,    1,    0
128914,19991230,   18,    0
128914,19991231,    0,    0
128914,20000101,   14,    0
128914,20000102,    0,    0
128914,20000103,   69,    0
128914,20000104,   21,    0
128914,20000105,    0,    0
128914,20000106,   15,    0
128914,20000107,    0,    0
128914,20000108,    2,    0
128914,20000109,    0,    0
128914,20000110,    0,    0
128914,20000111,    0,    0
128914,20000112,    0,    0
128914,20000113,    0,    0
128914,20000114,    0,    0
128914,20000115,    6,    0
128914,20000116,   22,    0
128914,20000117,    8,    0
128914,20000118,    3,    0
128914,20000119,   12,    0
128914,20000120,   50,    0
128914,20000121,   38,    0
128914,20000122,   35,    0
128914,20000123,    0,    0
128914,20000124,    0,    0
128914,20000125,    2,    0
128914,20000126,   11,    0
128914,20000127,    9,    0
128914,20000128,   58,    0
128914,20000129,  200,    0
128914,20000130,   93,    0
128914,20000131,   10,    0
128914,20000201,   32,    0
128914,20000202,   10,    0
128914,20000203,    0,    0
128914,20000204,   46,    0
128914,20000205,    0,    0
128914,20000206,   18,    0
128914,20000207,   40,    0
128914,20000208,   79,    0
128914,20000209,   32,    0
128914,20000210,   56,    0
128914,20000211,    0,    0
128914,20000212,   50,    0
128914,20000213,   19,    0
128914,20000214,   24,    0
128914,20000215,   27,    0
128914,20000216,   53,    0
128914,20000217,    0,    0
128914,20000218,   44,    0
128914,20000219,   68,    0
128914,20000220,    0,    0
128914,20000221,    2,    0
128914,20000222,    7,    0
128914,20000223,   14,    0
128914,20000224,   56,    0
128914,20000225,    3,    0
128914,20000226,    0,    0
128914,20000227,    0,    0
128914,20000228,   67,    0
128914,20000229,   37,    0
128914,20000301,   28,    0
128914,20000302,  174,    0
128914,20000303,  124,    0
128914,20000304,   87,    0
128914,20000305,    3,    0
128914,20000306,    3,    0
128914,20000307,  147,    0
128914,20000308,  290,    0
128914,20000309,   35,    0
128914,20000310,   74,    0
128914,20000311,   64,    0
128914,20000312,   50,    0
128914,20000313,   36,    0
128914,20000314,  121,    0
128914,20000315,   58,    0
128914,20000316,   22,    0
128914,20000317,   11,    0
128914,20000318,   30,    0
128914,20000319,    0,    0
128914,20000320,    0,    0
128914,20000321,    0,    0
128914,20000322,    0,    0
128914,20000323,    0,    0
128914,20000324,   22,    0
128914,20000325,   64,    0
128914,20000326,   22,    0
128914,20000327,    1,    0
128914,20000328,    0,    0
128914,20000329,    0,    0
128914,20000330,    0,    0
128914,20000331,    0,    0
128914,20000401,   14,    0
128914,20000402,    0,    0
128914,20000403,    0,    0
128914,20000404,    0,    0
128914,20000405,    0,    0
128914,20000406,    0,    0
128914,20000407,    0,    0
128914,20000408,    0,    0
128914,20000409,    0,    0
128914,20000410,    0,    0
128914,20000411,    0,    0
128914,20000412,   23,    0
128914,20000413,   37,    0
128914,20000414,   16,    0
128914,20000415,   12,    0
128914,20000416,    0,    0
128914,20000417,    0,    0
128914,20000418,   24,    0
128914,20000419,   21,    0
128914,20000420,    0,    0
128914,20000421,    0,    0
128914,20000422,    0,    0
128914,20000423,   74,    0
128914,20000424,    8,    0
128914,20000425,    0,    0
128914,20000426,    0,    0
128914,20000427,    0,    0
128914,20000428,    0,    0
128914,20000429,    1,    0
128914,20000430,    0,    0
128914,20000501,    0,    0
128914,20000502,    0,    0
128914,20000503,    0,    0
128914,20000504,    0,    0
128914,20000505,    0,    0
128914,20000506,    0,    0
128914,20000507,    0,    0
128914,20000508,    0,    0
128914,20000509,    0,    0
128914,20000510,    0,    0
128914,20000511,    0,    0
128914,20000512,    0,    0
128914,20000513,    0,    0
128914,20000514,    0,    0
128914,20000515,    0,    0
128914,20000516,    0,    0
128914,20000517,   31,    0
128914,20000518,   12,    0
128914,20000519,   21,    0
128914,20000520,   24,    0
128914,20000521,   10,    0
128914,20000522,    2,    0
128914,20000523,   20,    0
128914,20000524,  172,    0
128914,20000525,   27,    0
128914,20000526,    4,    0
128914,20000527,    6,    0
128914,20000528,   26,    0
128914,20000529,   88,    0
128914,20000530,    0,    0
128914,20000531,    0,    0
128914,20000601,    6,    0
128914,20000602,    0,    0
128914,20000603,    0,    0
128914,20000604,    0,    0
128914,20000605,  168,    0
128914,20000606,    1,    0
128914,20000607,    0,    0
128914,20000608,    0,    0
128914,20000609,    0,    0
128914,20000610,    0,    0
128914,20000611,    0,    0
128914,20000612,    0,    0
128914,20000613,    0,    0
128914,20000614,   48,    0
128914,20000615,    1,    0
128914,20000616,    3,    0
128914,20000617,    0,    0
128914,20000618,    0,    0
128914,20000619,    0,    0
128914,20000620,    0,    0
128914,20000621,  154,    0
128914,20000622,    3,    0
128914,20000623,  197,    0
128914,20000624,   33,    0
128914,20000625,    6,    0
128914,20000626,   10,    0
128914,20000627,    2,    0
128914,20000628,    0,    0
128914,20000629,    0,    0
128914,20000630,    0,    0
128914,20000701,    0,    0
128914,20000702,    0,    0
128914,20000703,   70,    0
128914,20000704,    3,    0
128914,20000705,    1,    0
128914,20000706,    0,    0
128914,20000707,    0,    0
128914,20000708,    4,    0
128914,20000709,   11,    0
128914,20000710,   38,    0
128914,20000711,   33,    0
128914,20000712,   25,    0
128914,20000713,   18,    0
128914,20000714,   16,    0
128914,20000715,    0,    0
128914,20000716,    0,    0
128914,20000717,    1,    0
128914,20000718,    6,    0
128914,20000719,    9,    0
128914,20000720,    5,    0
128914,20000721,   34,    0
128914,20000722,    0,    0
128914,20000723,   38,    0
128914,20000724,  284,    0
128914,20000725,    9,    0
128914,20000726,    4,    0
128914,20000727,  221,    0
128914,20000728,  157,    0
128914,20000729,    0,    0
128914,20000730,    0,    0
128914,20000731,    0,    0
128914,20000801,  106,    0
128914,20000802,   53,    0
128914,20000803,    0,    0
128914,20000804,    6,    0
128914,20000805,    0,    0
128914,20000806,    2,    0
128914,20000807,    0,    0
128914,20000808,   32,    0
128914,20000809,    0,    0
128914,20000810,   36,    0
128914,20000811,    7,    0
128914,20000812,    0,    0
128914,20000813,    0,    0
128914,20000814,    0,    0
128914,20000815,    0,    0
128914,20000816,   53,    0
128914,20000817,    0,    0
128914,20000818,   14,    0
128914,20000819,    3,    0
128914,20000820,  145,    0
128914,20000821,    4,    0
128914,20000822,    2,    0
128914,20000823,    0,    0
128914,20000824,    0,    0
128914,20000825,    0,    0
128914,20000826,    0,    0
128914,20000827,   11,    0
128914,20000828,    0,    0
128914,20000829,    0,    0
128914,20000830,    0,    0
128914,20000831,    0,    0
128914,20000901,  138,    0
128914,20000902,   80,    0
128914,20000903,    0,    0
128914,20000904,    2,    0
128914,20000905,    0,    0
128914,20000906,  108,    0
128914,20000907,    4,    0
128914,20000908,   41,    0
128914,20000909,   15,    0
128914,20000910,    0,    0
128914,20000911,    0,    0
128914,20000912,    0,    0
128914,20000913,    0,    0
128914,20000914,    0,    0
128914,20000915,    1,    0
128914,20000916,   72,    0
128914,20000917,    9,    0
128914,20000918,    5,    0
128914,20000919,    0,    0
128914,20000920,    0,    0
128914,20000921,    0,    0
128914,20000922,    0,    0
128914,20000923,    0,    0
128914,20000924,    0,    0
128914,20000925,   86,    0
128914,20000926,   53,    0
128914,20000927,  105,    0
128914,20000928,    2,    0
128914,20000929,    0,    0
128914,20000930,    0,    0
128914,20001001,   35,    0
128914,20001002,    2,    0
128914,20001003,    0,    0
128914,20001004,    0,    0
128914,20001005,   42,    0
128914,20001006,    0,    0
128914,20001007,    5,    0
128914,20001008,   16,    0
128914,20001009,   15,    0
128914,20001010,   28,    0
128914,20001011,   39,    0
128914,20001012,    8,    0
128914,20001013,    0,    0
128914,20001014,    0,    0
128914,20001015,    0,    0
128914,20001016,    0,    0
128914,20001017,    4,    0
128914,20001018,    0,    0
128914,20001019,    8,    0
128914,20001020,    0,    0
128914,20001021,    0,    0
128914,20001022,    0,    0
128914,20001023,   38,    0
128914,20001024,    6,    0
128914,20001025,   12,    0
128914,20001026,   19,    0
128914,20001027,   29,    0
128914,20001028,   19,    0
128914,20001029,   37,    0
128914,20001030,   20,    0
128914,20001031,    1,    0
128914,20001101,   19,    0
128914,20001102,   13,    0
128914,20001103,    8,    0
128914,20001104,    1,    0
128914,20001105,    0,    0
128914,20001106,   54,    0
128914,20001107,    0,    0
128914,20001108,    2,    0
128914,20001109,   18,    0
128914,20001110,   23,    0
128914,20001111,    6,    0
128914,20001112,   49,    0
128914,20001113,    3,    0
128914,20001114,    0,    0
128914,20001115,    0,    0
128914,20001116,    0,    0
128914,20001117,   35,    0
128914,20001118,    5,    0
128914,20001119,    7,    0
128914,20001120,    0,    0
128914,20001121,    9,    0
128914,20001122,   16,    0
128914,20001123,   13,    0
128914,20001124,    1,    0
128914,20001125,    2,    0
128914,20001126,    2,    0
128914,20001127,    1,    0
128914,20001128,   90,    0
128914,20001129,    0,    0
128914,20001130,    0,    0
128914,20001201,   34,    0
128914,20001202,    1,    0
128914,20001203,    0,    0
128914,20001204,    4,    0
128914,20001205,    0,    0
128914,20001206,    2,    0
128914,20001207,   17,    0
128914,20001208,    0,    0
128914,20001209,   22,    0
128914,20001210,   43,    0
128914,20001211,   96,    0
128914,20001212,   67,    0
128914,20001213,   30,    0
128914,20001214,    0,    0
128914,20001215,  110,    0
128914,20001216,   67,    0
128914,20001217,    1,    0
128914,20001218,    0,    0
128914,20001219,    0,    0
128914,20001220,    0,    0
128914,20001221,    0,    0
128914,20001222,    0,    0
128914,20001223,    0,    0
128914,20001224,   74,    0
128914,20001225,    2,    0
128914,20001226,    9,    0
128914,20001227,    5,    0
128914,20001228,   11,    0
128914,20001229,   13,    0
128914,20001230,   31,    0
128914,20001231,    0,    0
128914,20010101,   68,    0
128914,20010102,    1,    0
128914,20010103,   10,    0
128914,20010104,   16,    0
128914,20010105,  134,    0
128914,20010106,   19,    0
128914,20010107,    1,    0
128914,20010108,    2,    0
128914,20010109,    6,    0
128914,20010110,    0,    0
128914,20010111,    0,    0
128914,20010112,    0,    0
128914,20010113,    0,    0
128914,20010114,    0,    0
128914,20010115,    0,    0
128914,20010116,    0,    0
128914,20010117,    0,    0
128914,20010118,    0,    0
128914,20010119,    0,    0
128914,20010120,    6,    0
128914,20010121,    9,    0
128914,20010122,   22,    0
128914,20010123,   33,    0
128914,20010124,    0,    0
128914,20010125,   42,    0
128914,20010126,   25,    0
128914,20010127,  111,    0
128914,20010128,   15,    0
128914,20010129,    5,    0
128914,20010130,    0,    0
128914,20010131,   24,    0
128914,20010201,    2,    0
128914,20010202,    1,    0
128914,20010203,   18,    0
128914,20010204,  171,    0
128914,20010205,   59,    0
128914,20010206,   64,    0
128914,20010207,   14,    0
128914,20010208,   38,    0
128914,20010209,    8,    0
128914,20010210,    4,    0
128914,20010211,    1,    0
128914,20010212,   36,    0
128914,20010213,    0,    0
128914,20010214,    0,    0
128914,20010215,    0,    0
128914,20010216,   81,    0
128914,20010217,    1,    0
128914,20010218,    0,    0
128914,20010219,    8,    0
128914,20010220,   10,    0
128914,20010221,    0,    0
128914,20010222,   77,    0
128914,20010223,    8,    0
128914,20010224,    1,    0
128914,20010225,   18,    0
128914,20010226,    0,    0
128914,20010227,    0,    0
128914,20010228,    0,    0
128914,20010301,   24,    0
128914,20010302,    0,    0
128914,20010303,    2,    0
128914,20010304,    0,    0
128914,20010305,    0,    0
128914,20010306,    0,    0
128914,20010307,    0,    0
128914,20010308,    0,    0
128914,20010309,    9,    0
128914,20010310,   82,    0
128914,20010311,   21,    0
128914,20010312,    4,    0
128914,20010313,   59,    0
128914,20010314,    7,    0
128914,20010315,    7,    0
128914,20010316,    5,    0
128914,20010317,   39,    0
128914,20010318,  100,    0
128914,20010319,   26,    0
128914,20010320,    0,    0
128914,20010321,    4,    0
128914,20010322,    8,    0
128914,20010323,  100,    0
128914,20010324,    2,    0
128914,20010325,    0,    0
128914,20010326,    0,    0
128914,20010327,    0,    0
128914,20010328,   47,    0
128914,20010329,   35,    0
128914,20010330,    1,    0
128914,20010331,    0,    0
128914,20010401,    0,    0
128914,20010402,    0,    0
128914,20010403,    0,    0
128914,20010404,   28,    0
128914,20010405,   31,    0
128914,20010406,   75,    0
128914,20010407,   42,    0
128914,20010408,    3,    0
128914,20010409,    2,    0
128914,20010410,   52,    0
128914,20010411,    6,    0
128914,20010412,    8,    0
128914,20010413,    0,    0
128914,20010414,   24,    0
128914,20010415,   55,    0
128914,20010416,   23,    0
128914,20010417,   29,    0
128914,20010418,   58,    0
128914,20010419,    2,    0
128914,20010420,    6,    0
128914,20010421,    0,    0
128914,20010422,    0,    0
128914,20010423,    0,    0
128914,20010424,   10,    0
128914,20010425,  133,    0
128914,20010426,   34,    0
128914,20010427,   25,    0
128914,20010428,   24,    0
128914,20010429,   18,    0
128914,20010430,    8,    0
128914,20010501,    0,    0
128914,20010502,    0,    0
128914,20010503,   84,    0
128914,20010504,    0,    0
128914,20010505,    0,    0
128914,20010506,    0,    0
128914,20010507,    0,    0
128914,20010508,    0,    0
128914,20010509,    0,    0
128914,20010510,    0,    0
128914,20010511,    0,    0
128914,20010512,    0,    0
128914,20010513,    0,    0
128914,20010514,    0,    0
128914,20010515,    0,    0
128914,20010516,   68,    0
128914,20010517,    5,    0
128914,20010518,   15,    0
128914,20010519,    3,    0
128914,20010520,    0,    0
128914,20010521,    0,    0
128914,20010522,    0,    0
128914,20010523,    0,    0
128914,20010524,    0,    0
128914,20010525,    0,    0
128914,20010526,    0,    0
128914,20010527,   51,    0
128914,20010528,   92,    0
128914,20010529,    0,    0
128914,20010530,    0,    0
128914,20010531,   91,    0
128914,20010601,   25,    0
128914,20010602,   80,    0
128914,20010603,  190,    0
128914,20010604,   25,    0
128914,20010605,    0,    0
128914,20010606,    7,    0
128914,20010607,    0,    0
128914,20010608,   36,    0
128914,20010609,    0,    0
128914,20010610,   58,    0
128914,20010611,    4,    0
128914,20010612,    1,    0
128914,20010613,    0,    0
128914,20010614,    0,    0
128914,20010615,   73,    0
128914,20010616,   13,    0
128914,20010617,   61,    0
128914,20010618,    7,    0
128914,20010619,    0,    0
128914,20010620,    0,    0
128914,20010621,    0,    0
128914,20010622,  125,    0
128914,20010623,    2,    0
128914,20010624,    0,    0
128914,20010625,    0,    0
128914,20010626,    0,    0
128914,20010627,   38,    0
128914,20010628,   19,    0
128914,20010629,    0,    0
128914,20010630,  267,    0
128914,20010701,    0,    0
128914,20010702,    0,    0
128914,20010703,    0,    0
128914,20010704,    0,    0
128914,20010705,    0,    0
128914,20010706,    0,    0
128914,20010707,   86,    0
128914,20010708,  103,    0
128914,20010709,    0,    0
128914,20010710,   24,    0
128914,20010711,   22,    0
128914,20010712,   28,    0
128914,20010713,    6,    0
128914,20010714,   38,    0
128914,20010715,    9,    0
128914,20010716,   41,    0
128914,20010717,    0,    0
128914,20010718,   20,    0
128914,20010719,   44,    0
128914,20010720,    2,    0
128914,20010721,    0,    0
128914,20010722,    0,    0
128914,20010723,  125,    0
128914,20010724,    0,    0
128914,20010725,    0,    0
128914,20010726,    0,    0
128914,20010727,    0,    0
128914,20010728,    0,    0
128914,20010729,    0,    0
128914,20010730,    0,    0
128914,20010731,   79,    0
128914,20010801,    0,    0
128914,20010802,    1,    0
128914,20010803,    1,    0
128914,20010804,  151,    0
128914,20010805,   38,    0
128914,20010806,   16,    0
128914,20010807,   33,    0
128914,20010808,    6,    0
